year,country,value_trln_USD,quantity_mln_metric_tons
2016,VNM,0.01905254,-40.37472531
2016,SVN,0.00101867,-7.72399770
2016,SOM,-0.00197881,-3.57633176
2016,ZAF,0.02863976,169.64040386
2016,ZWE,-0.00235764,-3.10607401
2016,ESP,-0.03437302,-57.12619305
2016,SSD,0.00094931,3.91614251
2016,SDN,-0.00770467,-11.49898617
2016,SUR,0.00033543,0.06219084
2016,SWZ,0.00019320,-0.43931908
2016,SWE,0.00075527,12.08089352
2016,CHE,-0.00140008,-25.03238385
2016,SYR,-0.00414960,-5.07093744
2016,TJK,-0.00212224,-3.44136266
2016,THA,0.05276831,-72.48603334
2016,TGO,-0.00376284,-5.15943479
2016,TKL,0.00001021,-0.00577245
2016,TON,-0.00018109,-0.21326019
2016,TTO,0.00121584,18.15629550
2016,ARE,-0.02770350,299.25768055
2016,TUN,-0.00467967,-7.10556668
2016,TUR,-0.02998573,-104.04806189
2016,TKM,0.00243501,22.58208445
2016,TCA,-0.00017270,-0.23602171
2016,TUV,0.00000405,-0.02920147
2016,UGA,-0.00251357,-4.42717467
2016,UKR,-0.00186696,90.29510023
2016,MKD,-0.00141143,-3.31203126
2016,EGY,-0.04706195,-59.06293007
2016,GBR,-0.25305894,-106.88276586
2016,TZA,-0.00413129,-7.08711985
2016,USA,-0.79984512,-195.93827061
2016,BFA,0.00056452,-4.87324508
2016,URY,-0.00051069,1.21937838
2016,UZB,-0.00209296,-5.12782578
2016,VEN,0.01526634,103.64445411
2016,WLF,-0.00003170,-0.03783343
2016,WSM,-0.00035852,-0.27813224
2016,YEM,-0.00558835,-9.98732184
2016,ZMB,0.00219531,-0.18201980
2017,AFG,-0.01302203,-21.30387414
2017,ALB,-0.00207666,-0.32593401
2017,DZA,-0.00952708,56.25091539
2017,ASM,-0.00010560,-0.17034952
2017,AND,-0.00134959,-0.56012269
2017,AGO,0.02348360,74.25331458
2017,ATG,-0.00055208,-0.94856007
2017,AZE,0.00693795,32.71467324
2017,ARG,-0.00719425,67.52084876
2017,AUS,0.04363063,1344.40257241
2017,AUT,-0.01003674,-17.45974225
2017,BHS,-0.00762770,-4.58977903
2017,BHR,-0.00640663,-15.21132446
2017,BGD,-0.00907679,-75.21309874
2017,ARM,-0.00172399,-3.52180326
2017,BRB,-0.00127525,-0.66996329
2017,BEL,-0.00553735,-47.72592897
2017,BMU,-0.00183995,-0.67397165
2017,BTN,-0.00031539,1.75941127
2017,BOL,-0.00105087,11.19835785
2017,BIH,-0.00373294,-2.37976993
2017,BWA,0.00136588,-2.78027437
2017,BRA,0.06295790,543.64888938
2017,BLZ,-0.00083899,-0.92105355
2017,IOT,-0.00005766,-0.11861650
2017,SLB,0.00024823,3.11972029
2017,VGB,-0.00066744,-0.62846125
2017,BRN,0.00211729,8.31843576
2017,BGR,-0.00389792,0.00752513
2017,MMR,-0.00725446,14.92375220
2017,BDI,-0.00070107,-0.86691908
2017,BLR,-0.00494915,5.80352498
2017,KHM,-0.00231851,-9.67904507
2017,CMR,-0.00155577,-1.66279751
2017,CAN,-0.02123787,285.56978162
2017,CPV,-0.00077628,-0.91827182
2017,CYM,-0.00324900,-1.28641980
2017,CAF,-0.00027212,-0.19025068
2017,LKA,-0.00991967,-25.92569585
2017,TCD,0.00075216,2.66649046
2017,CHL,0.00702888,3.26020076
2017,CHN,1.01722208,-1921.71853746
2017,CXR,-0.00000380,0.12749551
2017,CCK,-0.00000412,-0.00035913
2017,COL,-0.00494484,128.22295518
2017,COM,-0.00034259,-0.53588373
2017,COG,0.00622902,9.84593255
2017,COD,0.00634272,-1.66140572
2017,COK,-0.00009770,-0.08035762
2017,CRI,-0.00224153,-1.15732775
2017,HRV,-0.01018942,-6.96334576
2017,CUB,-0.00856010,-9.98493407
2017,CYP,-0.00651487,-4.43522288
2017,CZE,0.00731636,-6.76299577
2017,BEN,-0.00391353,-5.92774828
2017,DNK,-0.00252394,-19.16120869
2017,DMA,-0.00021270,-0.16603210
2017,DOM,-0.00880705,-10.72807665
2017,ECU,0.00125070,16.41091483
2017,SLV,-0.00459984,-5.19916512
2017,GNQ,0.00428396,12.19430364
2017,ETH,-0.01355643,-11.12935963
2017,ERI,0.00003366,-0.47996658
2017,EST,-0.00171888,1.58460130
2017,FLK,0.00009664,0.00895219
2017,FJI,-0.00157632,-0.93389798
2017,FIN,0.00539674,-11.79848915
2017,FRA,-0.06736145,-148.79886830
2017,PYF,-0.00145524,-0.73242744
2017,ATF,-0.00001523,-0.01063405
2017,DJI,-0.00463161,-5.16731661
2017,GAB,0.00315427,13.53311785
2017,GEO,-0.00525588,-5.54639973
2017,GMB,-0.00118407,-1.95644226
2017,PSE,-0.00444991,-5.31458216
2017,DEU,0.26011101,-133.87478156
2017,GHA,0.00184275,-2.80085557
2017,GIB,-0.00829644,-15.11762877
2017,KIR,0.00000500,-0.00706888
2017,GRC,-0.02517374,-16.30510594
2017,GRL,0.00013566,-0.07729475
2017,GRD,-0.00040122,-0.31752149
2017,GUM,-0.00114573,-0.90642395
2017,GTM,-0.00616148,-2.19917099
2017,GIN,0.00220736,38.57089599
2017,GUY,0.00013668,1.30449105
2017,HTI,-0.00282168,-4.84973070
2017,HND,-0.00121068,-2.34312252
2017,HKG,-0.52420681,-272.36038110
2017,HUN,0.00950405,-6.55822640
2017,ISL,-0.00182956,-3.37819415
2017,IDN,0.04245746,390.95829967
2017,IRN,0.01365820,163.51429291
2017,IRQ,0.02007497,140.42223223
2017,IRL,0.07805382,-22.92759642
2017,ISR,-0.01195713,-83.11547081
2017,ITA,0.04569977,-196.83347282
2017,CIV,0.00336096,-5.28454286
2017,JAM,-0.00458445,1.61937528
2017,JPN,0.10298919,-603.20918600
2017,KAZ,0.01492110,114.73787936
2017,JOR,-0.01335516,-5.81937088
2017,KEN,-0.01209240,-16.85283509
2017,PRK,-0.00160685,3.99313526
2017,KOR,0.13463601,-413.71145680
2017,KWT,0.02197822,93.71941858
2017,KGZ,-0.00445743,-5.85637464
2017,LAO,-0.00157865,1.57811844
2017,LBN,-0.01687549,-18.28278087
2017,LSO,-0.00030097,-1.02797560
2017,LVA,-0.00698496,1.71323934
2017,LBR,-0.00354533,-1.82040262
2017,LBY,0.01086573,43.28939406
2017,LTU,-0.00498855,-0.44866535
2017,LUX,-0.00612145,-9.37205967
2017,MAC,-0.00761905,-104.00837892
2017,MDG,-0.00012447,-4.88874776
2017,MWI,-0.00170712,-1.61224644
2017,MYS,0.08399599,14.85590602
2017,MDV,-0.00270330,-3.32951664
2017,MLI,-0.00235419,-5.55795802
2017,MLT,-0.00753236,-11.98697824
2017,MRT,-0.00131083,11.14039806
2017,MUS,-0.00319353,-4.92327466
2017,MEX,0.03696786,-35.86627555
2017,S19,0.10784290,-195.89619238
2017,MNG,0.00227331,39.25457583
2017,MDA,-0.00206749,-0.26365316
2017,MNE,-0.00233350,-0.41321665
2017,MSR,-0.00002521,0.53456899
2017,MAR,-0.01467627,-22.60416386
2017,MOZ,-0.00005801,189.85820543
2017,OMN,0.00259397,70.86885515
2017,NAM,-0.00101610,-2.34999859
2017,NRU,-0.00001145,0.09205108
2017,NPL,-0.00972294,-34.83887858
2017,NLD,-0.04210930,-182.15979305
2017,CUW,-0.00061378,0.64736341
2017,ABW,-0.00141754,-1.93578857
2017,SXM,-0.00067376,-0.17193480
2017,BES,-0.00035437,-0.84167421
2017,NCL,-0.00048590,3.34449700
2017,VUT,-0.00005619,-0.19836261
2017,NZL,-0.00003305,19.44083539
2017,NIC,-0.00275033,-3.54853131
2017,NER,-0.00094861,-1.32956468
2017,NGA,0.01179364,82.74876991
2017,NIU,0.00003111,0.07295894
2017,NFK,-0.00004256,-0.04855507
2017,NOR,0.02658132,207.49662954
2017,MNP,-0.00014756,-0.08061826
2017,FSM,-0.00010343,-0.12491774
2017,MHL,-0.01280956,-5.19399503
2017,PLW,-0.00015807,-0.12886207
2017,PAK,-0.03457738,-51.57391401
2017,PAN,-0.02427729,-18.70320412
2017,PNG,0.00634226,12.11724629
2017,PRY,-0.00320205,7.03207547
2017,PER,0.00555502,12.24223221
2017,PHL,-0.00305366,-41.94929521
2017,PCN,-0.00000201,-0.00044632
2017,POL,-0.00709387,-40.09714857
2017,PRT,-0.01916191,-37.02169304
2017,GNB,-0.00000691,-0.53117424
2017,TLS,-0.00058987,-0.90517195
2017,QAT,0.03369186,121.53202375
2017,ROU,-0.00948717,-9.17451646
2017,RUS,0.12630614,862.69463571
2017,RWA,-0.00181319,-2.50264592
2017,BLM,-0.00011655,-0.02446625
2017,SHN,-0.00001728,-0.01613710
2017,KNA,-0.00033498,-0.36330642
2017,AIA,-0.00007955,-0.10544525
2017,LCA,-0.00157342,-3.63036262
2017,SPM,-0.00005063,-0.02650069
2017,VCT,-0.00012458,-0.09818708
2017,SMR,-0.00015349,-0.08720672
2017,STP,-0.00013268,-0.10957745
2017,SAU,0.08709784,382.86623247
2017,SEN,-0.00524604,-5.92777338
2017,SRB,-0.00319619,-4.79147552
2017,SYC,-0.00016236,-0.25391262
2017,SLE,-0.00045674,7.79595845
2017,IND,-0.14315741,-493.11567069
2017,SGP,-0.00012139,-124.89845586
2017,SVK,-0.00294055,-13.10722245
2017,VNM,0.03075740,-37.04989365
2017,SVN,-0.00012720,-7.50771733
2017,SOM,-0.00260400,-3.39099647
2017,ZAF,0.03188090,182.52407669
2017,ZWE,-0.00131870,-1.53250112
2017,ESP,-0.04104834,-98.05257210
2017,SSD,0.00079868,3.14858449
2017,SDN,-0.00651350,-6.84797088
2017,SUR,0.00122597,0.25295267
2017,SWZ,0.00037028,0.28642069
2017,SWE,0.00351113,13.22355759
2017,CHE,0.02125934,2.37113286
2017,SYR,-0.00520525,-5.89475104
2017,TJK,-0.00183229,-2.40257165
2017,THA,0.04680339,-50.40618668
2017,TGO,-0.00473124,-5.91342301
2017,TKL,0.00002703,-0.02312991
2017,TON,-0.00016256,-0.16528796
2017,TTO,0.00330860,17.59620328
2017,ARE,-0.04749670,229.19147485
2017,TUN,-0.00540776,-8.02706925
2017,TUR,-0.05061360,-119.10852089
2017,TKM,0.00414501,25.49831582
2017,TCA,-0.00023259,-0.21896585
2017,TUV,-0.00005446,-0.13653837
2017,UGA,-0.00289283,-4.82683408
2017,UKR,-0.00436204,78.67778490
2017,MKD,-0.00265273,-4.20567427
2017,EGY,-0.04332599,-55.69165010
2017,GBR,-0.23132638,-115.65315276
2017,TZA,-0.00331247,-6.44406560
2017,USA,-0.86862307,-30.03576390
2017,BFA,0.00103572,-4.28133359
2017,URY,-0.00060884,0.74672769
2017,UZB,-0.00223404,-2.44956929
2017,VEN,0.02347500,86.06660179
2017,WLF,-0.00003634,-0.03383595
2017,WSM,-0.00039613,-0.49735348
2017,YEM,-0.00501670,-8.79756827
2017,ZMB,0.00427046,1.66528184
2018,AFG,-0.01224992,-17.76848133
2018,ALB,-0.00176235,-0.47795473
2018,DZA,-0.00292571,45.13453181
2018,ASM,-0.00007822,-0.07336769
2018,AND,-0.00145846,-0.97390472
2018,AGO,0.02789145,69.37170151
2018,ATG,-0.00063532,-0.29581798
2018,AZE,0.00900179,30.36182931
2018,ARG,-0.00225425,55.29312285
2018,AUS,0.04473341,1370.81475998
2018,AUT,-0.00986354,-18.15825919
2018,BHS,-0.00709885,-3.81766765
2018,BHR,-0.00594069,-14.61896159
2018,BGD,-0.01141616,-84.37729359
2018,ARM,-0.00189771,-3.40074594
2018,BRB,-0.00126030,-0.68664564
2018,BEL,-0.00586216,-52.83916184
2018,BMU,-0.00140531,-0.36436346
2018,BTN,-0.00044118,2.12975028
2018,BOL,-0.00063964,10.89295834
2018,BIH,-0.00404799,-2.33192575
2018,BWA,0.00029829,-2.85134987
2018,BRA,0.05647928,554.44816286
2018,BLZ,-0.00074689,-0.51019700
2018,IOT,-0.00003175,-0.06341354
2018,SLB,0.00030152,0.56345220
2018,VGB,-0.00096767,-0.75310239
2018,BRN,0.00175345,7.49315087
2018,BGR,-0.00318233,-0.78093148
2018,MMR,-0.00639100,5.18717413
2018,BDI,-0.00059469,-0.91604855
2018,BLR,-0.00403431,6.24753559
2018,KHM,-0.00626953,-11.03606451
2018,CMR,-0.00198102,-0.95203198
2018,CAN,-0.00424939,281.17985463
2018,CPV,-0.00076570,-0.89146774
2018,CYM,-0.00366278,-0.80784613
2018,CAF,-0.00041940,-0.07737643
2018,LKA,-0.00781076,-16.34036946
2018,TCD,0.00081452,2.39242426
2018,CHL,0.00527072,3.47376112
2018,CHN,1.01334082,-2002.90672987
2018,CXR,-0.00000407,0.14115260
2018,CCK,-0.00000041,-0.00635065
2018,COL,-0.00493345,110.14879535
2018,COM,-0.00025801,-0.44163851
2018,COG,0.00914711,16.77260820
2018,COD,0.00925330,-2.62106677
2018,COK,-0.00010345,-0.08357059
2018,CRI,-0.00227890,-1.15197983
2018,HRV,-0.01174452,-3.22457111
2018,CUB,-0.01002253,-10.34888400
2018,CYP,-0.00727630,-5.64617654
2018,CZE,0.00495522,-6.43319842
2018,BEN,-0.00404346,-5.61567950
2018,DNK,-0.00295291,-26.98895050
2018,DMA,-0.00028875,-0.19189283
2018,DOM,-0.01072025,-10.66284873
2018,ECU,0.00002922,16.76030781
2018,SLV,-0.00567995,-6.54172687
2018,GNQ,0.00555647,12.45302776
2018,ETH,-0.01297180,-9.66861424
2018,ERI,0.00009770,-0.19248661
2018,EST,-0.00207603,1.66462724
2018,FLK,0.00017570,0.03399783
2018,FJI,-0.00201999,-0.26391945
2018,FIN,0.00485482,-11.02822786
2018,FRA,-0.07210740,-118.51539222
2018,PYF,-0.00206642,-0.77489842
2018,ATF,-0.00000877,-0.00521618
2018,DJI,-0.00551487,-7.09227320
2018,GAB,0.00721866,14.03505615
2018,GEO,-0.00610616,-5.42114928
2018,GMB,-0.00137381,-2.09892417
2018,PSE,-0.00489517,-3.93994902
2018,DEU,0.26660134,-138.99289505
2018,GHA,0.00714986,-0.15287786
2018,GIB,-0.00893821,-12.76382654
2018,KIR,-0.00002364,-0.05431226
2018,GRC,-0.02879865,-16.44426786
2018,GRL,0.00024528,-0.02233587
2018,GRD,-0.00050285,-0.35377194
2018,GUM,-0.00107065,-1.18575971
2018,GTM,-0.00775641,-4.73364214
2018,GIN,0.00192474,48.33316835
2018,GUY,-0.00082224,0.91006776
2018,HTI,-0.00294096,-4.82813350
2018,HND,-0.00221545,-3.96477048
2018,HKG,-0.53481087,-102.00080311
2018,HUN,0.00616146,-11.45812522
2018,ISL,-0.00141715,-2.35410246
2018,IDN,0.02582238,435.45932385
2018,IRN,0.03316056,151.56116552
2018,IRQ,0.04387746,147.48069047
2018,IRL,0.08405342,-25.37477472
2018,ISR,-0.01639862,-33.83610628
2018,ITA,0.03100459,-194.28372508
2018,CIV,0.00215965,-5.29630860
2018,JAM,-0.00404585,2.12248765
2018,JPN,0.06371044,-587.75288868
2018,KAZ,0.02024948,115.83762624
2018,JOR,-0.01424448,-6.44833580
2018,KEN,-0.01250775,-15.99252597
2018,PRK,-0.00216459,-2.35194520
2018,KOR,0.11067753,-417.56221498
2018,KWT,0.04022625,94.17594557
2018,KGZ,-0.00445036,-5.25198419
2018,LAO,-0.00098244,1.19967094
2018,LBN,-0.01743738,-16.50299701
2018,LSO,-0.00056075,-1.17040673
2018,LVA,-0.00376306,2.24737761
2018,LBR,-0.00459215,0.36305488
2018,LBY,0.01830075,53.41870113
2018,LTU,-0.00676852,-3.17337891
2018,LUX,-0.00660919,-9.04075400
2018,MAC,-0.00824303,-106.10388126
2018,MDG,-0.00034535,-4.94744324
2018,MWI,-0.00172720,-1.43317455
2018,MYS,0.10686314,14.47305780
2018,MDV,-0.00294627,-7.75491678
2018,MLI,-0.00027666,-5.44072606
2018,MLT,-0.01053778,-11.04426776
2018,MRT,0.00046944,18.45957841
2018,MUS,-0.00309384,-4.42449033
2018,MEX,0.04145824,-48.70335544
2018,S19,0.11496639,-200.23317136
2018,MNG,0.00147413,42.56591654
2018,MDA,-0.00248431,-0.70937121
2018,MNE,-0.00299523,-2.31211692
2018,MSR,-0.00003698,1.54954822
2018,MAR,-0.01739500,-23.74108170
2018,MOZ,-0.00109759,5.28194075
2018,OMN,0.01695818,86.64616801
2018,NAM,-0.00050780,-1.92477049
2018,NRU,-0.00009647,-0.12127596
2018,NPL,-0.01243838,-17.43187562
2018,NLD,-0.05293221,-167.68707857
2018,CUW,-0.00190589,-1.41939136
2018,ABW,-0.00116195,-0.85367487
2018,SXM,-0.00086747,-0.21162929
2018,BES,-0.00051196,-1.03810479
2018,NCL,-0.00031763,3.22075371
2018,VUT,-0.00009949,-0.12271119
2018,NZL,-0.00183943,17.11452151
2018,NIC,-0.00200783,-2.99609572
2018,NER,-0.00169019,-1.87503210
2018,NGA,0.01891051,80.15294720
2018,NIU,0.00010864,0.23839682
2018,NFK,-0.00001867,-0.00744974
2018,NOR,0.03918403,190.47907078
2018,MNP,-0.00016693,-0.09434328
2018,FSM,0.00000325,-0.01411139
2018,MHL,-0.00886955,-2.99236190
2018,PLW,-0.00014832,-0.11046184
2018,PAK,-0.03455037,-53.56944930
2018,PAN,-0.02548242,-15.68641809
2018,PNG,0.00681973,10.62734076
2018,PRY,-0.00427423,5.79727553
2018,PER,0.00575622,10.73229573
2018,PHL,-0.00670497,-58.83068962
2018,PCN,-0.00000147,0.00423978
2018,POL,-0.02654511,-59.99767064
2018,PRT,-0.02842676,-40.68175091
2018,GNB,-0.00014712,-0.49599050
2018,TLS,-0.00052722,-0.78301159
2018,QAT,0.04784890,109.04825167
2018,ROU,-0.01491062,-10.63876032
2018,RUS,0.21036994,899.39141356
2018,RWA,-0.00154647,-2.58765076
2018,BLM,-0.00020170,-0.10691297
2018,SHN,-0.00001357,-0.01947625
2018,KNA,-0.00026754,-0.37994479
2018,AIA,-0.00012012,-0.05979012
2018,LCA,-0.00177421,-3.03793592
2018,SPM,-0.00004010,-0.00971834
2018,VCT,-0.00031503,-0.11300147
2018,SMR,-0.00014587,-0.08508556
2018,STP,-0.00013463,-0.13347156
2018,SAU,0.15983164,402.24733682
2018,SEN,-0.00602737,-8.18129223
2018,SRB,-0.00540960,-5.99154699
2018,SYC,-0.00079557,-0.43222614
2018,SLE,-0.00058605,2.52736985
2018,IND,-0.17893395,-533.58857511
2018,SGP,-0.07447323,-118.30669030
2018,SVK,-0.00342417,-12.68340533
2018,VNM,0.03462569,-38.57495156
2018,SVN,-0.00128297,-7.80091131
2018,SOM,-0.00298074,-3.38171764
2018,ZAF,0.03408701,178.25115765
2018,ZWE,-0.00189874,-1.56241060
2018,ESP,-0.05073234,-99.99497345
2018,SSD,0.00090346,2.77487446
2018,SDN,-0.00777992,-10.07787664
2018,SUR,0.00102112,0.28692635
2018,SWZ,0.00009059,-0.05344052
2018,SWE,0.00175547,5.51463998
2018,CHE,0.01101049,-31.75639361
2018,SYR,-0.00610304,-5.68423287
2018,TJK,-0.00215455,-2.06641910
2018,THA,0.03432683,-52.68905256
2018,TGO,-0.00572176,-4.20933930
2018,TKL,0.00003771,-0.03270173
2018,TON,-0.00018719,-0.15953585
2018,TTO,0.00629268,20.41359451
2018,ARE,-0.00195570,217.66109495
2018,TUN,-0.00519572,-6.95035297
2018,TUR,-0.01800638,-74.82569581
2018,TKM,0.00569782,18.90714565
2018,TCA,-0.00026882,-0.24324331
2018,TUV,-0.00003355,-0.38139666
2018,UGA,-0.00289185,-4.57217022
2018,UKR,-0.00751661,76.91949327
2018,MKD,-0.00145192,-3.19566932
2018,EGY,-0.05274161,-54.22008416
2018,GBR,-0.22624095,-142.24730660
2018,TZA,-0.00495300,-7.13137188
2018,USA,-0.95170030,67.06522712
2018,BFA,0.00102082,-4.76969927
2018,URY,-0.00133272,-0.37967442
2018,UZB,-0.00782014,-7.15604670
2018,VEN,0.02630374,61.92001073
2018,WLF,-0.00003708,-0.06037458
2018,WSM,-0.00040382,-0.57172270
2018,YEM,-0.00741384,-11.57318146
2018,ZMB,0.00226429,-0.52479876
2019,AFG,-0.01026759,-20.80601712
2019,ALB,-0.00201093,-0.36494406
2019,DZA,-0.00365194,39.04132445
2019,ASM,-0.00014751,-0.17044996
2019,AND,-0.00137247,-0.58603431
2019,AGO,0.02437441,68.29270809
2019,ATG,-0.00058804,-0.22388161
2019,AZE,0.00425866,34.21229852
2019,ARG,0.01702240,93.84745285
2019,AUS,0.07575999,1374.70561871
2019,AUT,-0.00774592,-18.24247919
2019,BHS,-0.00795849,-30.49753184
2019,BHR,-0.00233123,32.20300861
2019,BGD,-0.00972259,-103.22746337
2019,ARM,-0.00184310,-3.69065283
2019,BRB,-0.00114560,-0.55509858
2019,BEL,-0.00157498,-45.03006715
2019,BMU,-0.00080785,-0.40967915
2019,BTN,-0.00054479,2.80888324
2019,BOL,-0.00036856,6.14116564
2019,BIH,-0.00429839,-1.84338740
2019,BWA,-0.00146835,-3.29661348
2019,BRA,0.04305237,334.77934234
2019,BLZ,-0.00083889,-0.10759661
2019,IOT,0.00001619,0.09811848
2019,SLB,0.00029323,3.04159690
2019,VGB,-0.00119843,-0.48526399
2019,BRN,0.00149368,8.43477056
2019,BGR,-0.00274035,0.83555142
2019,MMR,-0.00515137,12.02613040
2019,BDI,-0.00069265,-1.07562188
2019,BLR,-0.00578503,8.12082330
2019,KHM,-0.00126541,-17.31848768
2019,CMR,-0.00223028,-1.58683301
2019,CAN,-0.00930546,299.99887887
2019,CPV,-0.00123409,-1.92676973
2019,CYM,-0.00244857,-0.70092368
2019,CAF,-0.00059384,-0.41914109
2019,LKA,-0.00693478,-24.87819078
2019,TCD,0.00024274,1.67681706
2019,CHL,0.00234173,-2.17567321
2019,CHN,0.97908901,-2047.29358659
2019,CXR,-0.00000349,0.08524241
2019,CCK,-0.00000121,-0.00170122
2019,COL,-0.00961133,94.18317671
2019,COM,-0.00026636,-0.47607606
2019,COG,0.00874570,13.90265309
2019,COD,0.00531043,-3.76445159
2019,COK,-0.00016927,-0.10135086
2019,CRI,-0.00107396,-0.76161008
2019,HRV,-0.01219287,-7.92449351
2019,CUB,-0.00757550,-9.06761266
2019,CYP,-0.00694192,-5.80582188
2019,CZE,0.00338455,-3.10857062
2019,BEN,-0.00237926,-4.98625790
2019,DNK,0.00132447,-25.05961512
2019,DMA,-0.00036612,-0.20585327
2019,DOM,-0.01006319,-12.56409248
2019,ECU,0.00238380,17.76822281
2019,SLV,-0.00571116,-6.02729908
2019,GNQ,0.00411918,10.88943133
2019,ETH,-0.01217223,-10.51673688
2019,ERI,0.00010955,-0.07686942
2019,EST,-0.00183638,0.77911175
2019,FLK,0.00022044,0.06009319
2019,FJI,-0.00209400,-0.90306893
2019,FIN,0.00553581,-4.33506897
2019,FRA,-0.05978932,-142.57406083
2019,PYF,-0.00196408,-0.78316021
2019,ATF,-0.00001271,-0.00470461
2019,DJI,-0.00509669,-6.35807645
2019,GAB,0.00509966,14.83771116
2019,GEO,-0.00589988,-6.51052658
2019,GMB,-0.00135536,-2.04115095
2019,PSE,-0.00501192,-3.98567883
2019,DEU,0.24659464,-145.66294004
2019,GHA,0.00490600,1.07471348
2019,GIB,-0.00811708,-11.70135568
2019,KIR,0.00002405,-0.00522971
2019,GRC,-0.02801295,-16.95320021
2019,GRL,0.00027046,-0.10480040
2019,GRD,-0.00053146,-0.36015144
2019,GUM,-0.00104980,-1.20687354
2019,GTM,-0.00780768,-6.02942370
2019,GIN,0.00228736,58.95232423
2019,GUY,-0.00234852,-1.88561663
2019,HTI,-0.00251022,-4.79800303
2019,HND,-0.00220849,-4.12282361
2019,HKG,-0.47286722,-298.82136055
2019,HUN,0.00527770,-11.95691574
2019,ISL,-0.00090037,-2.85054057
2019,IDN,0.03308763,489.43768062
2019,IRN,-0.00705775,65.35470704
2019,IRQ,0.03544876,149.13900715
2019,IRL,0.09982827,-23.96236777
2019,ISR,-0.01508584,-24.64661764
2019,ITA,0.04697466,-188.70335526
2019,CIV,0.00328532,-2.27123386
2019,JAM,-0.00466150,1.09067122
2019,JPN,0.06136598,-672.50133484
2019,KAZ,0.01551577,116.26789090
2019,JOR,-0.01220029,-6.88311891
2019,KEN,-0.01190896,-17.18578644
2019,PRK,-0.00274625,-10.82957731
2019,KOR,0.08925661,-401.87365748
2019,KWT,0.03420713,80.95683052
2019,KGZ,-0.00447164,-4.56217722
2019,LAO,-0.00040715,4.17360440
2019,LBN,-0.01521381,-18.81242782
2019,LSO,-0.00058106,-1.22280597
2019,LVA,-0.00362946,1.99604007
2019,LBR,-0.00723972,3.84199609
2019,LBY,0.01765033,52.75741881
2019,LTU,-0.00626171,-1.64762783
2019,LUX,-0.00711457,-9.73451207
2019,MAC,-0.00881005,-25.47589825
2019,MDG,-0.00050657,-5.72495015
2019,MWI,-0.00196433,-1.59205645
2019,MYS,0.11539365,25.41434297
2019,MDV,-0.00282281,-4.16895010
2019,MLI,0.00157801,-6.20001124
2019,MLT,-0.01008255,-12.09765739
2019,MRT,0.00016154,20.07194586
2019,MUS,-0.00336432,-4.48840550
2019,MEX,0.06385761,-44.80189519
2019,S19,0.10971848,-189.93606398
2019,MNG,0.00160527,43.78060890
2019,MDA,-0.00261525,-0.66882184
2019,MNE,-0.00282853,-1.69398547
2019,MSR,-0.00002512,0.35071023
2019,MAR,-0.01702021,-30.07539005
2019,MOZ,-0.00520508,410.72317896
2019,OMN,0.01959407,104.33091372
2019,NAM,-0.00011530,-2.53665219
2019,NRU,-0.00004489,0.00031286
2019,NPL,-0.01176925,-15.52438924
2019,NLD,-0.06636428,-189.76073247
2019,CUW,-0.00106101,-0.25778214
2019,ABW,-0.00119641,-0.61139435
2019,SXM,-0.00088022,-0.18478134
2019,BES,-0.00031119,-0.63364683
2019,NCL,-0.00064741,4.06673015
2019,VUT,-0.00015728,-0.08195728
2019,NZL,-0.00088871,18.24636934
2019,NIC,-0.00125282,-2.96409881
2019,NER,-0.00141743,-2.04753791
2019,NGA,0.01318592,76.93389593
2019,NIU,0.00003767,0.09158700
2019,NFK,-0.00002133,-0.01358503
2019,NOR,0.02110588,177.31765241
2019,MNP,-0.00016344,-0.10718738
2019,FSM,0.00004780,0.03022504
2019,MHL,-0.00784247,-4.82074904
2019,PLW,-0.00007849,-0.04631311
2019,PAK,-0.02568909,-46.07002190
2019,PAN,-0.02572423,-20.97340325
2019,PNG,0.01009213,30.58929541
2019,PRY,-0.00443537,6.66133228
2019,PER,0.00554841,14.15051848
2019,PHL,-0.03072283,-63.36814694
2019,PCN,-0.00000303,-0.00729615
2019,POL,-0.01766435,-254.80733434
2019,PRT,-0.02427008,-28.55078111
2019,GNB,-0.00008100,-0.31881581
2019,TLS,-0.00050281,-0.78230573
2019,QAT,0.04226969,128.95316010
2019,ROU,-0.01774604,-13.37344378
2019,RUS,0.18708937,897.80982451
2019,RWA,-0.00223989,-2.65358921
2019,BLM,-0.00016829,-0.01506500
2019,SHN,-0.00001125,-0.01691940
2019,KNA,-0.00027610,-0.30805998
2019,AIA,-0.00012047,-0.12508203
2019,LCA,-0.00151964,-2.66317397
2019,SPM,-0.00003944,-0.00572501
2019,VCT,-0.00024170,-0.07197151
2019,SMR,-0.00013697,-0.08086706
2019,STP,-0.00014918,-0.12143744
2019,SAU,0.10870326,372.40794372
2019,SEN,-0.00591093,-6.76697357
2019,SRB,-0.00573750,-5.46241692
2019,SYC,-0.00069662,-0.40536516
2019,SLE,-0.00044830,0.82977177
2019,IND,-0.15416258,-531.89568094
2019,SGP,-0.07973057,-97.80691906
2019,SVK,-0.00217850,-13.35619563
2019,VNM,0.04891004,-63.88534086
2019,SVN,-0.00316547,-7.06395071
2019,SOM,-0.00353840,-4.19000574
2019,ZAF,0.03148658,183.87175212
2019,ZWE,-0.00054001,-1.36046227
2019,ESP,-0.04488750,-76.62488733
2019,SSD,0.00072583,2.73958192
