year,country,value_bln_USD,quantity_mln_metric_tons
2009,JAM,-3.62000000,0.28013787
2009,JPN,97.98000000,-550.88789968
2009,KAZ,13.91000000,94.37676510
2009,JOR,-11.00000000,-6.16045350
2009,KEN,-6.51000000,-8.17534384
2009,PRK,-1.43000000,2.30930650
2009,KOR,81.10000000,-296.22221290
2009,KWT,38.04000000,104.66342798
2009,KGZ,-3.13000000,-4.22886016
2009,LAO,-1.18000000,-0.30832489
2009,LBN,-13.40000000,-12.63602484
2009,LSO,-0.32000000,-0.44959970
2009,LVA,-4.98000000,-1.31125323
2009,LBR,-8.67000000,-3.06835256
2009,LBY,18.22000000,60.40907286
2009,LTU,-3.55000000,-2.03196600
2009,LUX,-2.87000000,-9.27990353
2009,MAC,-3.63000000,-81.04936779
2009,MDG,-1.94000000,-1.48300960
2009,MWI,-0.92000000,-0.91996330
2009,MYS,77.20000000,50.70320026
2009,MDV,-1.05000000,-1.47571529
2009,MLI,-1.88000000,-2.63434368
2009,MLT,-4.39000000,-2.87638133
2009,MRT,0.18000000,8.76557938
2009,MUS,-1.96000000,-3.57035762
2009,MEX,6.48000000,24.08484041
2009,S19,79.72000000,-169.43528005
2009,MNG,-0.73000000,6.41355402
2009,MDA,-2.08000000,-2.63878479
2009,MNE,-2.03000000,-1.85522220
2009,MSR,-0.05000000,-0.00131943
2009,MAR,-15.77000000,-21.32116773
2009,MOZ,-1.69000000,-1.02450695
2009,OMN,6.43000000,45.51550966
2009,NAM,-0.44000000,1.72384368
2009,NRU,-0.07000000,-0.04003809
2009,NPL,-3.17000000,-0.59231690
2009,NLD,-37.13000000,-129.17427078
2009,ANT,-1.45000000,-0.52255698
2009,ABW,0.91000000,3.44686641
2009,NCL,-0.47000000,3.71213788
2009,VUT,-0.23000000,-0.08867545
2009,NZL,1.37000000,10.53123118
2009,NIC,-1.71000000,-2.15701856
2009,NER,-1.25000000,-1.35319118
2009,NGA,14.86000000,61.60428106
2009,NIU,-0.27000000,-0.01070243
2009,NFK,-0.01000000,-0.00467479
2009,NOR,51.90000000,188.84056763
2009,MNP,-0.06000000,-0.10421511
2009,FSM,-0.15000000,-0.09814077
2009,MHL,-11.84000000,-2.16089630
2009,PLW,-0.10000000,-0.04223870
2009,PAK,-14.17000000,-25.60519952
2009,PAN,-29.61000000,-10.58366688
2009,PNG,1.87000000,1.06949616
2009,PRY,-1.88000000,4.02254198
2009,PER,5.78000000,5.16158265
2009,PHL,8.79000000,-18.91949830
2009,PCN,0.00000000,0.00035501
2009,POL,-24.79000000,-38.90136723
2009,PRT,-31.65000000,-31.85132364
2009,GNB,-0.18000000,-0.31428592
2009,TLS,-0.25000000,-0.37967771
2009,QAT,28.60000000,78.93257876
2009,ROU,-12.61000000,-8.48392208
2009,RUS,138.65000000,639.86369555
2009,RWA,-0.95000000,-0.87415177
2009,SHN,-0.03000000,0.01181043
2009,KNA,-0.30000000,-0.32905157
2009,AIA,-0.10000000,-0.14627115
2009,LCA,-2.68000000,-7.53590062
2009,SPM,-0.06000000,-0.02813028
2009,VCT,-0.27000000,-0.34902412
2009,SMR,-0.17000000,-0.09664929
2009,STP,-0.14000000,-0.12989941
2009,SAU,93.15000000,330.25642271
2009,SEN,-3.38000000,-3.43737234
2009,SRB,-6.35000000,-5.05888041
2009,SYC,-1.73000000,-0.51263166
2009,SLE,-0.35000000,0.06030541
2009,IND,-83.69000000,-172.96647252
2009,SGP,-59.90000000,-146.32797265
2009,SVK,-0.73000000,-10.20221316
2009,VNM,-8.39000000,27.96237014
2009,SVN,-2.42000000,-6.42942588
2009,SOM,-0.50000000,-0.91180668
2009,ZAF,15.75000000,104.91827243
2009,ZWE,-3.45000000,-1.80541061
2009,ESP,-70.13000000,-113.84772126
2009,SDN,-2.49000000,10.85123945
2009,SUR,-0.23000000,0.43001647
2009,SWZ,0.54000000,0.43086494
2009,SWE,12.23000000,9.26612677
2009,CHE,-2.98000000,-31.15823466
2009,SYR,-8.15000000,-8.79258190
2009,TJK,-1.64000000,-2.50388205
2009,THA,41.77000000,-22.84663802
2009,TGO,-2.02000000,-0.44573220
2009,TKL,-0.07000000,-0.64405484
2009,TON,-0.15000000,-0.36683283
2009,TTO,5.84000000,21.72529719
2009,ARE,-34.37000000,96.97141281
2009,TUN,-4.75000000,-3.56062719
2009,TUR,-15.65000000,-36.81191403
2009,TKM,-3.01000000,2.73038729
2009,TCA,-0.16000000,-0.14708976
2009,TUV,-0.10000000,-0.02007964
2009,UGA,-2.61000000,-2.99967917
2009,UKR,-3.20000000,62.74191107
2009,MKD,-2.30000000,-2.55757548
2009,EGY,-25.95000000,-25.08909750
2009,GBR,-147.47000000,-115.99154374
2009,TZA,-3.80000000,-6.37878590
2009,USA,-540.78000000,-347.56276346
2009,BFA,-1.19000000,-1.75148838
2009,URY,-1.33000000,-0.11083362
2009,UZB,-2.27000000,1.42379479
2009,VEN,14.35000000,115.20584578
2009,WLF,-0.03000000,-0.01553925
2009,WSM,-0.18000000,-0.37110479
2009,YEM,-5.37000000,-5.16155829
2009,ZMB,2.15000000,-0.87448451
2010,AFG,-9.92000000,-16.64631411
2010,ALB,-2.93000000,-1.97542512
2010,DZA,17.76000000,102.36634861
2010,ASM,-0.05000000,-0.04626266
2010,AND,-1.51000000,-0.52720652
2010,AGO,34.74000000,83.76479280
2010,ATG,0.51000000,0.41107162
2010,AZE,15.12000000,35.84961772
2010,ARG,15.99000000,73.50828991
2010,AUS,20.63000000,804.35986152
2010,AUT,-10.01000000,-20.66941654
2010,BHS,-7.09000000,-1.86993165
2010,BHR,-0.87000000,-2.10556895
2010,BGD,-9.17000000,-39.24132347
2010,ARM,-2.77000000,-3.35071646
2010,BRB,-1.42000000,-0.72741854
2010,BEL,-4.59000000,-48.63769028
2010,BMU,-2.86000000,-0.85776887
2010,BTN,-0.37000000,1.30938113
2010,BOL,0.44000000,9.64946491
2010,BIH,-4.11000000,-2.35352708
2010,BWA,-3.76000000,0.43246975
2010,BRA,19.64000000,380.20552623
2010,BLZ,-0.46000000,-0.30541333
2010,IOT,-0.00000000,0.00031942
2010,SLB,0.14000000,1.41447997
2010,VGB,-3.50000000,-4.62728142
2010,BRN,5.65000000,10.15824598
2010,BGR,-4.75000000,-3.18474423
2010,MMR,-2.94000000,4.28761377
2010,BDI,-0.42000000,-0.40640812
2010,BLR,-9.12000000,-11.34253507
2010,KHM,-2.17000000,-1.56459266
2010,CMR,-0.29000000,0.20758332
2010,CAN,-7.44000000,205.29533962
2010,CPV,-0.68000000,-0.74270788
2010,CYM,-3.64000000,-1.26531147
2010,CAF,-0.37000000,-0.35338491
2010,LKA,-4.31000000,-12.11938919
2010,TCD,1.78000000,4.26402699
2010,CHL,16.82000000,0.78478120
2010,CHN,732.79000000,-407.48848143
2010,CXR,-0.03000000,0.09421510
2010,CCK,-0.00000000,0.00186034
2010,COL,2.64000000,106.39118810
2010,COM,-0.26000000,-0.91972325
2010,MYT,-0.33000000,-0.17714031
2010,COG,7.86000000,18.02279155
2010,COD,1.34000000,-0.34221490
2010,COK,-0.07000000,-0.08554863
2010,CRI,6.91000000,-1.28146601
2010,HRV,-8.08000000,-4.24688293
2010,CUB,-3.59000000,-4.11772207
2010,CYP,-9.15000000,-9.56988321
2010,CZE,2.31000000,-3.68541123
2010,BEN,-3.66000000,-3.72300237
2010,DNK,3.76000000,-10.32277336
2010,DMA,-0.27000000,0.13335407
2010,DOM,-9.42000000,-9.45002976
2010,ECU,-1.32000000,12.51788730
2010,SLV,-4.00000000,-4.47000864
2010,GNQ,4.43000000,14.70039515
2010,ETH,-7.15000000,-6.48720907
2010,ERI,-0.41000000,-0.30758540
2010,EST,-1.24000000,1.24455091
2010,FLK,0.08000000,0.00775592
2010,FJI,-0.98000000,-0.80590825
2010,FIN,6.51000000,-15.98961060
2010,FRA,-88.12000000,-145.52939863
2010,PYF,-1.54000000,-0.79172151
2010,ATF,-0.02000000,-0.00792613
2010,DJI,-1.87000000,-1.99925176
2010,GAB,3.92000000,12.90306362
2010,GEO,-2.73000000,0.58695437
2010,GMB,-0.72000000,-1.07254651
2010,PSE,-3.29000000,-1.35891106
2010,DEU,203.65000000,-124.57570553
2010,GHA,-2.82000000,-5.29405193
2010,GIB,-8.77000000,-14.40381457
2010,KIR,-0.09000000,-0.05631980
2010,GRC,-40.48000000,-20.09172493
2010,GRL,-0.29000000,0.12322483
2010,GRD,-0.29000000,-0.25154639
2010,GUM,-0.84000000,-0.90386992
2010,GTM,-4.25000000,0.67028461
2010,GIN,0.04000000,15.62996747
2010,GUY,-0.60000000,0.73253506
2010,HTI,-2.33000000,-2.56203649
2010,HND,-1.84000000,-2.39023226
2010,HKG,-371.68000000,-748.66777611
2010,HUN,5.71000000,-8.29935754
2010,ISL,0.21000000,-3.19176135
2010,IDN,48.82000000,363.48214527
2010,IRN,20.10000000,116.35185390
2010,IRQ,21.10000000,57.18590467
2010,IRL,68.63000000,-20.91591143
2010,ISR,4.57000000,-20.34136383
2010,ITA,-50.88000000,-228.71483339
2010,CIV,3.03000000,-0.49074195
2010,JAM,-4.01000000,-1.58909969
2010,JPN,141.97000000,-614.03009589
2010,KAZ,29.74000000,110.14062405
2010,JOR,-11.53000000,-9.06044426
2010,KEN,-7.73000000,-7.51441157
2010,PRK,-1.54000000,2.23620366
2010,KOR,84.20000000,-338.87565342
2010,KWT,44.04000000,90.87419609
2010,KGZ,-2.92000000,-3.31276840
2010,LAO,-0.78000000,-0.02996578
2010,LBN,-14.79000000,-13.71296006
2010,LSO,-0.50000000,-0.65143275
2010,LVA,-2.25000000,3.67936192
2010,LBR,-12.66000000,-4.62291154
2010,LBY,17.92000000,49.58185087
2010,LTU,-5.00000000,-2.24362018
2010,LUX,-4.53000000,-9.42569909
2010,MAC,-4.58000000,-78.88312972
2010,MDG,-1.43000000,-1.21792266
2010,MWI,-0.81000000,-0.84794960
2010,MYS,82.28000000,36.47704538
2010,MDV,-1.10000000,-1.51004472
2010,MLI,-2.35000000,-3.79824803
2010,MLT,-5.25000000,-4.22235030
2010,MRT,0.39000000,13.38323001
2010,MUS,-2.43000000,-3.84191128
2010,MEX,18.67000000,11.80206573
2010,S19,51.69000000,-202.84751165
2010,MNG,-0.34000000,17.95937372
2010,MDA,-2.34000000,-2.25448896
2010,MNE,-1.94000000,-1.52001839
2010,MSR,-0.00000000,-0.00844456
2010,MAR,-15.88000000,-18.23381364
2010,MOZ,-0.42000000,-1.88783364
2010,OMN,11.48000000,55.30667833
2010,NAM,-0.64000000,-1.90983783
2010,NRU,0.04000000,0.32054662
2010,NPL,-4.50000000,-6.37413645
2010,NLD,-41.80000000,-181.50040353
2010,ANT,-1.21000000,-1.32298360
2010,ABW,-0.91000000,-0.70131508
2010,NCL,-1.45000000,3.19627717
2010,VUT,-0.44000000,0.00521100
2010,NZL,1.88000000,9.80822541
2010,NIC,-1.70000000,-2.45277825
2010,NER,-1.61000000,-3.20128623
2010,NGA,44.03000000,68.47767533
2010,NIU,0.20000000,0.09627002
2010,NFK,-0.03000000,-0.04158406
2010,NOR,54.75000000,183.65862773
2010,MNP,-0.08000000,-0.05952466
2010,FSM,-0.11000000,-0.10297906
2010,MHL,-9.00000000,-2.44194756
2010,PLW,-0.11000000,-0.05650610
2010,PAK,-17.45000000,-19.08269834
2010,PAN,-38.42000000,-14.60260861
2010,PNG,2.17000000,2.77285212
2010,PRY,-3.98000000,5.32337563
2010,PER,1.90000000,2.94974427
2010,PHL,8.19000000,-14.42412380
2010,PCN,-0.00000000,-0.00100783
2010,POL,-28.76000000,-44.21375885
2010,PRT,-31.60000000,-27.68917409
2010,GNB,-0.06000000,-0.13084667
2010,TLS,-0.80000000,-0.42253223
2010,QAT,49.63000000,110.02149955
2010,ROU,-10.96000000,-8.42549388
2010,RUS,159.13000000,653.14729705
2010,RWA,-1.14000000,-1.05695190
2010,SHN,-0.04000000,-0.04446987
2010,KNA,-0.29000000,-0.32536325
2010,AIA,-0.05000000,-0.05678015
2010,LCA,-3.25000000,-5.99669976
2010,SPM,-0.05000000,-0.01950953
2010,VCT,-0.35000000,-0.36469321
2010,SMR,-0.18000000,-0.08850198
2010,STP,-0.18000000,-0.82254080
2010,SAU,141.51000000,333.52098046
2010,SEN,-3.88000000,-3.84963038
2010,SRB,-5.53000000,-3.20651857
2010,SYC,-2.31000000,-1.10372343
2010,SLE,-0.41000000,0.67414313
2010,IND,-118.66000000,-180.56846198
2010,SGP,-59.92000000,-103.51464493
2010,SVK,-2.25000000,-13.07398394
2010,VNM,-13.45000000,1.56794387
2010,SVN,-2.14000000,-6.16243270
2010,SOM,-0.40000000,-0.88132681
2010,ZAF,11.26000000,123.31577968
2010,ZWE,-2.71000000,-1.83389205
2010,ESP,-71.46000000,-111.75536168
2010,SDN,-2.76000000,5.48718648
2010,SUR,0.13000000,0.63148915
2010,SWZ,0.33000000,0.45772313
2010,SWE,6.13000000,11.04127766
2010,CHE,12.54000000,-30.89523587
2010,SYR,-8.63000000,-4.44705616
2010,TJK,-1.89000000,-2.85852602
2010,THA,37.16000000,-25.24752880
2010,TGO,-1.91000000,-0.76282209
2010,TKL,-0.01000000,-0.02998833
2010,TON,-0.19000000,-0.18971086
2010,TTO,9.56000000,22.50920053
2010,ARE,5.26000000,140.75674989
2010,TUN,-5.55000000,-7.16635626
2010,TUR,-44.51000000,-49.91068917
2010,TKM,-1.91000000,0.91735488
2010,TCA,-0.14000000,-0.16408490
2010,TUV,-0.06000000,-0.02104411
2010,UGA,-3.00000000,-2.92357339
2010,UKR,-6.34000000,77.32665826
2010,MKD,-2.02000000,-2.89030683
2010,EGY,-31.65000000,-30.60006142
2010,GBR,-195.54000000,-115.24153406
2010,TZA,-4.00000000,-6.02636071
2010,USA,-718.68000000,-330.07688880
2010,BFA,-0.60000000,-1.43942733
2010,URY,-1.80000000,1.12384966
2010,UZB,-1.72000000,-1.60562435
2010,VEN,32.30000000,123.18327586
2010,WLF,-0.04000000,-0.02159786
2010,WSM,-0.33000000,-0.26445836
2010,YEM,-2.88000000,1.02151256
2010,ZMB,4.33000000,-0.69214147
2011,AFG,-12.83000000,-17.30089888
2011,ALB,-3.23000000,-0.97324281
2011,DZA,23.62000000,84.57052717
2011,ASM,-0.16000000,-0.17346744
2011,AND,-1.18000000,-0.64808896
2011,AGO,42.78000000,73.97995664
2011,ATG,1.98000000,-1.32906485
2011,AZE,19.68000000,29.82741300
2011,ARG,13.86000000,66.65441833
2011,AUS,32.87000000,799.87225554
2011,AUT,-14.63000000,-22.10838044
2011,BHS,-7.72000000,-1.02145227
2011,BHR,-6.43000000,-8.99511004
2011,BGD,-12.74000000,-42.94197549
2011,ARM,-2.78000000,-2.98352127
2011,BRB,-4.95000000,-1.94366389
2011,BEL,-0.22000000,-41.91182902
2011,BMU,-3.28000000,-1.03323479
2011,BTN,-0.45000000,1.12452206
2011,BOL,-0.14000000,9.11386942
2011,BIH,-5.22000000,-1.86049644
2011,BWA,-2.21000000,-3.47233839
2011,BRA,28.38000000,393.77230964
2011,BLZ,-2.83000000,-0.11058155
2011,IOT,-0.04000000,-0.04254475
2011,SLB,0.28000000,1.92922183
2011,VGB,-3.54000000,-1.27548928
2011,BRN,6.19000000,12.45802678
2011,BGR,-4.98000000,-2.68775845
2011,MMR,-5.70000000,12.84687542
2011,BDI,-0.95000000,-0.75923364
2011,BLR,-3.14000000,-6.62279162
2011,KHM,-3.57000000,0.28095669
2011,CMR,-0.63000000,-0.06295363
2011,CAN,-4.77000000,225.14758478
2011,CPV,-0.83000000,-0.82646514
2011,CYM,-1.77000000,-1.39003100
2011,CAF,-0.33000000,-0.46199112
2011,LKA,-9.42000000,-15.94256790
2011,TCD,3.11000000,4.74048422
2011,CHL,12.46000000,-2.43847166
2011,CHN,727.17000000,-1251.08709836
2011,CXR,-0.03000000,0.11469139
2011,CCK,0.04000000,0.07093694
2011,COL,8.48000000,127.58034181
2011,COM,-0.22000000,-0.36747896
2011,MYT,-0.35000000,-0.20320380
2011,COG,6.38000000,15.49916004
2011,COD,1.65000000,-0.89654800
2011,COK,-0.08000000,-0.12385957
2011,CRI,6.04000000,-0.79176437
2011,HRV,-8.15000000,-3.54665857
2011,CUB,-3.44000000,-3.51951605
2011,CYP,-8.74000000,-7.93377668
2011,CZE,3.05000000,-5.40089171
2011,BEN,-6.18000000,-5.37360149
2011,DNK,9.72000000,-14.61810425
2011,DMA,-0.17000000,0.25283956
2011,DOM,-9.47000000,-8.62929697
2011,ECU,0.40000000,13.18959990
2011,SLV,-4.56000000,-4.44171259
2011,GNQ,9.94000000,15.11709856
2011,ETH,-7.37000000,-6.44176267
2011,ERI,-0.15000000,-0.39062488
2011,EST,-0.82000000,1.50325579
2011,FLK,-0.00000000,-0.05659627
2011,FJI,-1.26000000,-0.22730069
2011,FIN,1.66000000,-17.24142286
2011,FRA,-126.10000000,-156.36172115
2011,PYF,-1.46000000,-0.77969807
2011,ATF,-0.03000000,-0.01049983
2011,DJI,-2.36000000,-2.74873309
2011,GAB,7.49000000,13.21806527
2011,GEO,-3.96000000,-3.16791577
2011,GMB,-0.87000000,-0.97508150
2011,PSE,-3.83000000,-3.96816330
2011,DEU,231.47000000,-118.35896090
2011,GHA,-0.21000000,-4.91903295
2011,GIB,-14.48000000,-17.72409130
2011,KIR,-0.11000000,-0.06081735
2011,GRC,-34.00000000,-20.28628398
2011,GRL,-0.28000000,-0.15573277
2011,GRD,-0.30000000,-0.23251232
2011,GUM,-0.98000000,-0.83596422
2011,GTM,-4.46000000,-3.15773138
2011,GIN,-1.01000000,14.90042564
2011,GUY,-0.61000000,0.77694842
2011,HTI,-2.42000000,-2.80339408
2011,HND,-2.74000000,-2.06367569
2011,HKG,-414.52000000,-75.39869734
2011,HUN,4.50000000,-7.87700048
2011,ISL,-0.95000000,-5.77266082
2011,IDN,54.87000000,450.73048739
2011,IRN,44.40000000,128.98893702
2011,IRQ,44.88000000,70.19929081
2011,IRL,73.75000000,-20.35196961
2011,ISR,3.37000000,-18.40550475
2011,ITA,-45.91000000,-206.21035218
2011,CIV,5.28000000,0.33832355
2011,JAM,-4.81000000,0.64972566
2011,JPN,48.89000000,-600.40041620
2011,KAZ,38.33000000,132.39766886
2011,JOR,-12.76000000,-3.24052076
2011,KEN,-7.56000000,-6.32036154
2011,PRK,-0.40000000,10.42400007
2011,KOR,87.72000000,-350.31599097
2011,KWT,70.31000000,92.01006418
2011,KGZ,-4.09000000,-5.06506481
2011,LAO,-0.95000000,-0.27900349
2011,LBN,-16.52000000,-14.61105567
2011,LSO,-0.32000000,-0.87384712
2011,LVA,-5.61000000,0.60594878
2011,LBR,-17.47000000,-8.76477575
2011,LBY,11.65000000,17.59874820
2011,LTU,-6.91000000,-2.24131182
2011,LUX,-5.35000000,-8.91910563
2011,MAC,-6.32000000,-81.04308711
2011,MDG,-1.30000000,-1.46707639
2011,MWI,-0.94000000,-0.63215848
2011,MYS,103.14000000,35.46083673
2011,MDV,-1.41000000,-1.71670491
2011,MLI,-1.14000000,-2.50481803
2011,MLT,-7.18000000,-5.65994392
2011,MRT,-0.31000000,7.45526212
2011,MUS,-3.67000000,-2.80593875
2011,MEX,24.42000000,4.43468551
2011,S19,42.79000000,-204.18559342
2011,MNG,-1.94000000,23.62894099
2011,MDA,-2.45000000,-1.20934680
2011,MNE,-2.04000000,-1.52432412
2011,MSR,-0.04000000,-0.02066213
2011,MAR,-20.16000000,-19.94025405
2011,MOZ,-2.53000000,-2.43347286
2011,OMN,20.29000000,60.96401489
2011,NAM,-0.49000000,0.07885165
2011,NRU,0.04000000,0.36260918
2011,NPL,-5.52000000,-6.55763244
2011,NLD,-61.09000000,-190.07409163
2011,CUW,-0.45000000,-0.36988554
2011,ABW,1.60000000,2.15453864
2011,SXM,-0.41000000,-0.09757898
2011,BES,-0.00000000,-0.00002406
2011,NCL,-1.16000000,4.31771098
2011,VUT,0.31000000,0.01283864
2011,NZL,2.08000000,11.81538581
2011,NIC,-1.92000000,-2.61608276
2011,NER,-0.80000000,-0.92080542
2011,NGA,67.92000000,101.42243464
2011,NIU,-1.52000000,-3.59242701
2011,NFK,-0.02000000,-0.00263354
2011,NOR,65.55000000,180.85558768
2011,MNP,-0.08000000,-0.03832630
2011,FSM,-0.15000000,-0.15240392
2011,MHL,-11.71000000,-5.37144198
2011,PLW,-0.13000000,-0.06793329
2011,PAK,-17.28000000,-15.42107190
2011,PAN,-39.43000000,-21.22929241
2011,PNG,4.90000000,0.35522451
2011,PRY,-4.72000000,5.09005438
2011,PER,8.92000000,9.41739832
2011,PHL,8.35000000,-8.54545953
2011,PCN,-0.00000000,-0.00076218
2011,POL,-31.06000000,-59.18927704
2011,PRT,-26.37000000,-25.58849917
2011,GNB,0.07000000,-0.19692020
2011,TLS,-0.44000000,-0.45222797
2011,QAT,91.72000000,154.80104569
2011,ROU,-12.49000000,-9.13438541
2011,RUS,190.79000000,630.05549678
2011,RWA,-1.10000000,-1.20589113
2011,SHN,-0.03000000,-0.03057098
2011,KNA,-0.84000000,-2.15616604
2011,AIA,-0.04000000,-0.01562676
2011,LCA,-3.46000000,-4.50530600
2011,SPM,-0.04000000,-0.01576825
2011,VCT,-0.41000000,-0.41425285
2011,SMR,-0.22000000,-0.09098773
2011,STP,-0.20000000,-3.51425367
2011,SAU,227.71000000,372.73995996
2011,SEN,-4.38000000,-3.03082771
2011,SRB,-8.27000000,-4.45921021
2011,SYC,-2.71000000,-1.19659995
2011,SLE,-0.92000000,0.43087680
2011,IND,-154.80000000,-247.36397933
2011,SGP,-81.59000000,-110.35624759
2011,SVK,-2.53000000,-13.09695325
2011,VNM,-11.48000000,8.12754066
2011,SVN,-1.82000000,-5.03837550
2011,SOM,-0.37000000,-1.28238376
2011,ZAF,13.48000000,111.95443566
2011,ZWE,-2.74000000,-2.37104463
2011,ESP,-73.24000000,-100.90451834
2011,SDN,1.51000000,4.49288833
2011,SUR,-0.29000000,-0.28302599
2011,SWZ,-0.60000000,0.55567993
2011,SWE,15.16000000,9.39777342
2011,CHE,28.96000000,-31.86919024
2011,SYR,-9.27000000,-6.29626947
2011,TJK,-2.83000000,-3.05094270
2011,THA,33.22000000,-13.61682845
2011,TGO,-2.89000000,-1.62354396
2011,TKL,0.01000000,0.02218243
2011,TON,-0.19000000,-0.22963349
2011,TTO,9.73000000,21.45474615
2011,ARE,25.96000000,126.53426670
2011,TUN,-6.33000000,-8.00531190
2011,TUR,-67.85000000,-50.55060272
2011,TKM,1.24000000,10.28905244
2011,TCA,-0.22000000,-0.19255488
2011,TUV,-0.05000000,-0.04409096
2011,UGA,-3.55000000,-3.15524402
2011,UKR,-11.40000000,65.12519497
2011,MKD,-2.16000000,-3.39299854
2011,EGY,-32.57000000,-28.88049091
2011,GBR,-229.06000000,-130.96571492
2011,TZA,-6.10000000,-6.65155147
2011,USA,-806.63000000,-255.25951684
2011,BFA,-0.23000000,-2.23045010
2011,URY,-3.01000000,0.28982011
2011,UZB,-2.73000000,-2.11682866
2011,VEN,43.25000000,121.71471153
2011,WLF,-0.05000000,-0.02885144
2011,WSM,-0.39000000,-0.53033580
2011,YEM,-1.05000000,2.03756012
2011,ZMB,5.56000000,0.71741112
2012,AFG,-10.14000000,-13.01804773
2012,ALB,-2.88000000,-0.65361831
2012,DZA,22.54000000,59.61891368
2012,ASM,-0.15000000,-0.10450801
2012,AND,-1.21000000,-0.51757951
2012,AGO,45.67000000,77.73123676
2012,ATG,-1.26000000,0.36189314
2012,AZE,18.06000000,23.58428970
2012,ARG,13.75000000,68.69370369
2012,AUS,26.74000000,903.11967967
2012,AUT,-11.75000000,-22.04721088
2012,BHS,-6.95000000,-3.14315301
2012,BHR,1.39000000,0.27852664
2012,BGD,-8.52000000,-41.14474945
2012,ARM,-2.73000000,-3.37866627
2012,BRB,-4.85000000,-0.95926102
2012,BEL,-9.60000000,-48.38122788
2012,BMU,-2.31000000,-0.54313242
2012,BTN,-0.35000000,0.97229343
2012,BOL,1.49000000,11.10366252
2012,BIH,-4.81000000,-0.87864241
2012,BWA,-3.21000000,-2.73948486
2012,BRA,19.72000000,405.38858923
2012,BLZ,-0.84000000,-0.38953683
2012,IOT,-0.09000000,-0.18431851
2012,SLB,0.24000000,1.61686521
2012,VGB,-2.02000000,-1.20925153
2012,BRN,7.42000000,14.31043194
2012,BGR,-6.45000000,-2.67217943
2012,MMR,-6.68000000,8.55889412
2012,BDI,-0.83000000,-0.78260549
2012,BLR,0.90000000,-7.83417285
2012,KHM,-3.43000000,-1.86870225
2012,CMR,-1.91000000,-1.72115742
2012,CAN,-10.16000000,242.85381564
2012,CPV,-0.62000000,-0.65943569
2012,CYM,-1.20000000,-0.89993888
2012,CAF,-0.23000000,-0.14346704
2012,LKA,-7.94000000,-16.24755074
2012,TCD,2.52000000,3.64566033
2012,CHL,2.06000000,-6.33105656
2012,CHN,821.50000000,-683.54810389
2012,CXR,-0.01000000,0.19253783
2012,CCK,-0.01000000,-0.01340078
2012,COL,8.74000000,123.86805093
2012,COM,-0.25000000,-0.45991200
2012,MYT,-0.32000000,-0.16353039
2012,COG,1.00000000,9.42437738
2012,COD,1.20000000,-2.46065551
2012,COK,-0.08000000,-0.03394283
2012,CRI,8.55000000,-1.21494635
2012,HRV,-8.25000000,-3.66015355
2012,CUB,-4.17000000,-3.36432632
2012,CYP,-5.88000000,-4.12481673
2012,CZE,5.06000000,-2.29998533
2012,BEN,-3.80000000,-4.17795374
2012,DNK,4.54000000,-14.86778119
2012,DMA,-0.22000000,-0.05974153
2012,DOM,-9.07000000,-6.31772965
2012,ECU,0.16000000,13.16915813
2012,SLV,-4.76000000,-4.66461469
2012,GNQ,13.01000000,16.91646265
2012,ETH,-10.15000000,-7.60478322
2012,ERI,0.04000000,-0.25109831
2012,EST,-4.31000000,-1.44001855
2012,FLK,0.08000000,0.02179107
2012,FJI,-1.26000000,-0.69392390
2012,FIN,3.05000000,4.46926000
2012,FRA,-87.66000000,-143.90573042
2012,PYF,-1.46000000,-0.71083107
2012,ATF,-0.02000000,-0.01157305
2012,DJI,-3.12000000,-3.30686112
2012,GAB,9.36000000,15.05601062
2012,GEO,-5.16000000,-3.55136349
2012,GMB,-0.75000000,-1.00617284
2012,PSE,-3.81000000,-3.66506712
2012,DEU,257.45000000,-110.24181952
2012,GHA,0.84000000,-1.28696939
2012,GIB,-16.22000000,-19.43037068
2012,KIR,-0.11000000,-0.03251885
2012,GRC,-31.44000000,-16.62322240
2012,GRL,-0.18000000,-0.04293022
2012,GRD,-0.29000000,-0.25753537
2012,GUM,-1.06000000,-0.91473729
2012,GTM,-5.49000000,-2.49056518
2012,GIN,-1.25000000,15.78259634
2012,GUY,-0.38000000,1.30545923
2012,HTI,-2.07000000,-3.19320530
2012,HND,-1.75000000,-0.30256755
2012,HKG,-458.53000000,-803.38137168
2012,HUN,2.68000000,-4.67178338
2012,ISL,-0.05000000,-2.18905793
2012,IDN,29.08000000,465.64729461
2012,IRN,8.03000000,75.88316972
2012,IRQ,51.62000000,88.02729487
2012,IRL,57.66000000,-20.05553915
2012,ISR,-1.06000000,-25.07496794
2012,ITA,7.05000000,-175.88395859
2012,CIV,2.32000000,-1.91174680
2012,JAM,-5.20000000,1.59020254
2012,JPN,19.09000000,-639.79134779
2012,KAZ,35.56000000,134.40604912
2012,JOR,-16.01000000,-6.61407465
2012,KEN,-10.71000000,-10.08573022
2012,PRK,-1.03000000,11.64421230
2012,KOR,74.32000000,-347.20232694
2012,KWT,89.82000000,109.39999676
2012,KGZ,-5.30000000,-7.59297379
2012,LAO,-2.41000000,-1.44393027
2012,LBN,-18.23000000,-15.63991441
2012,LSO,-0.61000000,-0.96253603
2012,LVA,-6.60000000,-2.47379061
2012,LBR,-10.81000000,-2.46052321
